app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/icon,weather/description,weather/code,wind_dir,wind_gust_spd,wind_spd
9.6,241.5,44,2021-11-22:17,2.9,11,45,0.8,5,,d,0,985,final,63,1012,0,16,9.6,2021-11-22T17:00:00,2021-11-22T17:00:00,1637600400,1.2,16,c03n,Broken clouds,803,8,8.8,3.6
8.5,251.2,20,2021-11-22:18,2.9,0,0,-9.5,0,,n,0,986,final,68,1013,0,0,8.5,2021-11-22T18:00:00,2021-11-22T18:00:00,1637604000,0,16,c02n,Few clouds,801,14,8,3.2
8.5,260.4,6,2021-11-22:19,3.4,0,0,-20.4,0,,n,0,986,final,70,1013,0,0,8.5,2021-11-22T19:00:00,2021-11-22T19:00:00,1637607600,0,16,c02n,Few clouds,801,20,6.8,3.2
8.1,270,1,2021-11-22:20,3.4,0,0,-31.5,0,,n,0,987,final,72,1014,0,0,8.1,2021-11-22T20:00:00,2021-11-22T20:00:00,1637611200,0,16,c01n,Clear Sky,800,16,6.8,3.2
7.4,280.8,2,2021-11-22:21,2.9,0,0,-42.7,0,,n,0,987,final,73,1014,0,0,7.4,2021-11-22T21:00:00,2021-11-22T21:00:00,1637614800,0,16,c02n,Few clouds,801,10,6.4,3.2
3.9,294.5,27,2021-11-22:22,2.6,0,0,-53.4,0,,n,0,987,final,77,1014,0,0,6.3,2021-11-22T22:00:00,2021-11-22T22:00:00,1637618400,0,16,c02n,Scattered clouds,802,0,6,3.2
3.1,314.7,42,2021-11-22:23,2.6,0,0,-62.6,0,,n,0,987,final,81,1014,0,0,5.6,2021-11-22T23:00:00,2021-11-22T23:00:00,1637622000,0,16,c03n,Broken clouds,803,0,6,3.2
2.6,346.2,29,2021-11-23:00,2.6,0,0,-68.3,0,,n,0,987,final,83,1014,0,0,5.2,2021-11-23T00:00:00,2021-11-23T00:00:00,1637625600,0,16,c02n,Scattered clouds,802,0,6,3.2
2.3,23.9,57,2021-11-23:01,2.6,0,0,-67.3,0,,n,0,987,final,83,1014,0,0,5.2,2021-11-23T01:00:00,2021-11-23T01:00:00,1637629200,0,,c03n,Broken clouds,803,2,5.6,3.6
3.1,51.9,100,2021-11-23:02,2.6,0,0,-60.3,0,,n,0,987,final,81,1014,0,0,5.6,2021-11-23T02:00:00,2021-11-23T02:00:00,1637632800,0,,c04n,Overcast clouds,804,8,5.6,3.2
3.7,69.8,82,2021-11-23:03,3.2,0,0,-50.5,0,,n,0,986,final,83,1013,0,0,5.9,2021-11-23T03:00:00,2021-11-23T03:00:00,1637636400,0,16,c04n,Overcast clouds,804,14,5.2,2.8
4.2,82.5,99,2021-11-23:04,3.3,0,0,-39.6,0,,n,0,986,final,81,1013,0,0,6.3,2021-11-23T04:00:00,2021-11-23T04:00:00,1637640000,0,16,c04n,Overcast clouds,804,10,5.6,2.8
4.2,92.8,94,2021-11-23:05,3.6,0,0,-28.4,0,,n,0.5,986,final,83,1013,0,0,6.3,2021-11-23T05:00:00,2021-11-23T05:00:00,1637643600,0,16,c04n,Overcast clouds,804,10,5.6,2.8
4.7,102.2,99,2021-11-23:06,3.7,0,0,-17.3,0,,n,0,986,final,81,1013,0,0,6.7,2021-11-23T06:00:00,2021-11-23T06:00:00,1637647200,0,16,c04n,Overcast clouds,804,14,5.6,2.8
4.2,111.5,62,2021-11-23:07,3.3,0,0,-6.6,0,,n,0.25,986,final,81,1013,0,0,6.3,2021-11-23T07:00:00,2021-11-23T07:00:00,1637650800,0,16,c03n,Broken clouds,803,16,6,2.8
5,121.4,41,2021-11-23:08,3.7,28,218,3.4,31,,d,0.25,987,final,81,1014,0,30,6.7,2021-11-23T08:00:00,2021-11-23T08:00:00,1637654400,1.3,16,c03n,Broken clouds,803,24,5.6,2.4
7.4,132.3,54,2021-11-23:09,4,61,551,12.4,171,,d,0,988,final,79,1015,0,152,7.4,2021-11-23T09:00:00,2021-11-23T09:00:00,1637658000,1.2,16,c03d,Broken clouds,803,22,6.4,2.8
10.4,144.8,86,2021-11-23:10,5.6,79,689,19.8,305,,d,0,988,final,72,1015,0,141,10.4,2021-11-23T10:00:00,2021-11-23T10:00:00,1637661600,0.9,16,c04d,Overcast clouds,804,18,6.4,2
11.9,158.8,77,2021-11-23:11,6.8,89,755,25.1,402,,d,0,988,final,71,1015,0,253,11.9,2021-11-23T11:00:00,2021-11-23T11:00:00,1637665200,1.3,16,c04d,Overcast clouds,804,360,6.4,2
13.3,174.3,90,2021-11-23:12,7.1,93,782,27.7,450,,d,0,988,final,66,1015,0,167,13.3,2021-11-23T12:00:00,2021-11-23T12:00:00,1637668800,1.1,16,c04d,Overcast clouds,804,356,6.4,2.8
14.1,190.1,66,2021-11-23:13,6.7,92,778,27.2,442,,d,0,987,final,61,1014,0,345,14.1,2021-11-23T13:00:00,2021-11-23T13:00:00,1637672400,1.6,16,c03d,Broken clouds,803,6,6.4,3.2
15.2,205.2,53,2021-11-23:14,6,86,741,23.8,379,,d,0,988,final,54,1014,0,340,15.2,2021-11-23T14:00:00,2021-11-23T14:00:00,1637676000,1.6,16,c03d,Broken clouds,803,10,6,3.2
14.8,218.8,62,2021-11-23:15,5.1,75,659,17.9,270,,d,0,987,final,52,1014,0,222,14.8,2021-11-23T15:00:00,2021-11-23T15:00:00,1637679600,1.2,16,c03d,Broken clouds,803,4,4.8,2.4
14.1,230.8,67,2021-11-23:16,6.2,54,489,10,130,,d,0,987,final,59,1014,0,100,14.1,2021-11-23T16:00:00,2021-11-23T16:00:00,1637683200,1,16,c03d,Broken clouds,803,332,4,1.6
11.1,241.4,39,2021-11-23:17,5.2,10,39,0.7,4,,d,0,987,final,67,1014,0,14,11.1,2021-11-23T17:00:00,2021-11-23T17:00:00,1637686800,1.3,16,c02n,Scattered clouds,802,324,5.2,2.8
9.6,251,47,2021-11-23:18,4.4,0,0,-9.6,0,,n,0,987,final,70,1014,0,0,9.6,2021-11-23T18:00:00,2021-11-23T18:00:00,1637690400,0,16,c03n,Broken clouds,803,340,6.4,3.2
8.5,260.2,59,2021-11-23:19,3.8,0,0,-20.4,0,,n,0,988,final,72,1015,0,0,8.5,2021-11-23T19:00:00,2021-11-23T19:00:00,1637694000,0,16,c03n,Broken clouds,803,350,6.8,3.2
7.8,269.7,66,2021-11-23:20,3.3,0,0,-31.6,0,,n,0,988,final,73,1015,0,0,7.8,2021-11-23T20:00:00,2021-11-23T20:00:00,1637697600,0,16,c03n,Broken clouds,803,2,6.8,3.2
4.8,280.5,49,2021-11-23:21,2.9,0,0,-42.8,0,,n,0,988,final,75,1015,0,0,7,2021-11-23T21:00:00,2021-11-23T21:00:00,1637701200,0,16,c03n,Broken clouds,803,8,6.8,3.2
4.8,294.2,4,2021-11-23:22,2.9,0,0,-53.5,0,,n,0,989,final,75,1016,0,0,7,2021-11-23T22:00:00,2021-11-23T22:00:00,1637704800,0,16,c02n,Few clouds,801,22,6.4,3.2
3.7,314.4,21,2021-11-23:23,2.9,0,0,-62.8,0,,n,0,989,final,81,1016,0,0,5.9,2021-11-23T23:00:00,2021-11-23T23:00:00,1637708400,0,16,c02n,Scattered clouds,802,18,6.4,2.8
4.2,346,49,2021-11-24:00,2.9,0,0,-68.4,0,,n,0,989,final,79,1016,0,0,6.3,2021-11-24T00:00:00,2021-11-24T00:00:00,1637712000,0,16,c03n,Broken clouds,803,18,6.4,2.8
3.7,23.9,49,2021-11-24:01,2.9,0,0,-67.5,0,,n,0,990,final,81,1017,0,0,5.9,2021-11-24T01:00:00,2021-11-24T01:00:00,1637715600,0,16,c03n,Broken clouds,803,24,6.4,2.8
3.7,52.1,38,2021-11-24:02,2.5,0,0,-60.5,0,,n,0,990,final,79,1017,0,0,5.9,2021-11-24T02:00:00,2021-11-24T02:00:00,1637719200,0,,c02n,Scattered clouds,802,28,6.4,2.8
3.7,70,49,2021-11-24:03,2.6,0,0,-50.7,0,,n,0,989,final,81,1016,0,0,5.6,2021-11-24T03:00:00,2021-11-24T03:00:00,1637722800,0,16,c03n,Broken clouds,803,30,6,2.4
3.7,82.7,51,2021-11-24:04,2.6,0,0,-39.8,0,,n,0,990,final,81,1017,0,0,5.6,2021-11-24T04:00:00,2021-11-24T04:00:00,1637726400,0,16,c03n,Broken clouds,803,34,6,2.4
3.2,93,31,2021-11-24:05,2.6,0,0,-28.6,0,,n,0,989,final,83,1017,0,0,5.2,2021-11-24T05:00:00,2021-11-24T05:00:00,1637730000,0,16,c02n,Scattered clouds,802,36,5.6,2.4
3.1,102.3,9,2021-11-24:06,2.7,0,0,-17.5,0,,n,0,989,final,86,1017,0,0,4.8,2021-11-24T06:00:00,2021-11-24T06:00:00,1637733600,0,16,c02n,Few clouds,801,32,5.2,2
2.8,111.7,1,2021-11-24:07,2.7,0,0,-6.8,0,,n,0,990,final,86,1018,0,0,4.8,2021-11-24T07:00:00,2021-11-24T07:00:00,1637737200,0,16,c01n,Clear Sky,800,26,4.8,2.4
2.9,121.5,13,2021-11-24:08,2.6,27,206,3.2,29,,d,0,990,final,83,1018,0,29,5.2,2021-11-24T08:00:00,2021-11-24T08:00:00,1637740800,1.6,16,c02n,Few clouds,801,22,6,2.8
4.8,132.4,24,2021-11-24:09,3.3,61,547,12.1,168,,d,0,992,final,77,1019,0,167,7,2021-11-24T09:00:00,2021-11-24T09:00:00,1637744400,1.6,16,c02d,Scattered clouds,802,16,6.8,3.2
9.3,144.8,95,2021-11-24:10,4.5,78,686,19.6,301,,d,0,992,final,72,1019,0,151,9.3,2021-11-24T10:00:00,2021-11-24T10:00:00,1637748000,0.8,16,c04d,Overcast clouds,804,358,7.2,2.8
10.7,158.8,100,2021-11-24:11,5.5,88,753,24.9,398,,d,0,992,final,70,1019,0,128,10.7,2021-11-24T11:00:00,2021-11-24T11:00:00,1637751600,0.8,16,c04d,Overcast clouds,804,342,8,3.2
11.9,174.2,70,2021-11-24:12,6.8,93,781,27.5,446,,d,0,991,final,71,1018,0,327,11.9,2021-11-24T12:00:00,2021-11-24T12:00:00,1637755200,1.5,16,c03d,Broken clouds,803,342,10,4.8
13,190,95,2021-11-24:13,6.8,92,776,27,438,,d,0,990,final,66,1017,0,107,13,2021-11-24T13:00:00,2021-11-24T13:00:00,1637758800,1,16,c04d,Overcast clouds,804,356,11.6,6
13.7,205.1,100,2021-11-24:14,6.3,86,740,23.7,376,,d,0,989,final,61,1016,0,124,13.7,2021-11-24T14:00:00,2021-11-24T14:00:00,1637762400,0.8,16,c04d,Overcast clouds,804,360,11.2,5.6
14.1,218.6,89,2021-11-24:15,6.2,75,657,17.7,267,,d,0,989,final,59,1016,0,105,14.1,2021-11-24T15:00:00,2021-11-24T15:00:00,1637766000,0.8,16,c04d,Overcast clouds,804,350,10,4.8
13,230.6,7,2021-11-24:16,5.9,54,485,9.9,128,,d,0,989,final,62,1016,0,128,13,2021-11-24T16:00:00,2021-11-24T16:00:00,1637769600,1.7,16,c02d,Few clouds,801,338,9.6,4.4
11.9,241.2,6,2021-11-24:17,5.5,10,33,0.6,4,,d,0,989,final,65,1016,0,14,11.9,2021-11-24T17:00:00,2021-11-24T17:00:00,1637773200,1.7,16,c02n,Few clouds,801,340,9.2,4
10.7,250.8,16,2021-11-24:18,4.8,0,0,-9.7,0,,n,0,989,final,67,1016,0,0,10.7,2021-11-24T18:00:00,2021-11-24T18:00:00,1637776800,0,16,c02n,Few clouds,801,348,8.4,4
10,260,16,2021-11-24:19,4.8,0,0,-20.5,0,,n,0,990,final,70,1017,0,0,10,2021-11-24T19:00:00,2021-11-24T19:00:00,1637780400,0,16,c02n,Few clouds,801,352,8,3.6
9.3,269.5,5,2021-11-24:20,4.9,0,0,-31.7,0,,n,0,990,final,74,1017,0,0,9.3,2021-11-24T20:00:00,2021-11-24T20:00:00,1637784000,0,16,c02n,Few clouds,801,346,7.6,3.6
8.9,280.2,0,2021-11-24:21,4.5,0,0,-42.8,0,,n,0,990,final,74,1017,0,0,8.9,2021-11-24T21:00:00,2021-11-24T21:00:00,1637787600,0,16,c01n,Clear Sky,800,338,8,4
7.8,293.9,3,2021-11-24:22,4,0,0,-53.5,0,,n,0,990,final,77,1017,0,0,7.8,2021-11-24T22:00:00,2021-11-24T22:00:00,1637791200,0,16,c02n,Few clouds,801,338,8,4
4.5,314,38,2021-11-24:23,3.3,0,0,-62.9,0,,n,0,989,final,77,1016,0,0,7,2021-11-24T23:00:00,2021-11-24T23:00:00,1637794800,0,16,c02n,Scattered clouds,802,338,8,3.6
4.8,345.7,77,2021-11-25:00,3.6,0,0,-68.6,0,,n,0,989,final,79,1016,0,0,7,2021-11-25T00:00:00,2021-11-25T00:00:00,1637798400,0,16,c04n,Overcast clouds,804,340,7.2,3.2
5,23.9,60,2021-11-25:01,4.5,0,0,-67.7,0,,n,0,989,final,84,1016,0,0,7,2021-11-25T01:00:00,2021-11-25T01:00:00,1637802000,0,16,c03n,Broken clouds,803,340,6.4,2.8
7.4,52.2,7,2021-11-25:02,4.9,0,0,-60.7,0,,n,0,988,final,84,1015,0,0,7.4,2021-11-25T02:00:00,2021-11-25T02:00:00,1637805600,0,,c02n,Few clouds,801,346,5.2,2
6.6,70.2,21,2021-11-25:03,5.2,0,0,-50.8,0,,n,0,987,final,88,1014,0,0,7,2021-11-25T03:00:00,2021-11-25T03:00:00,1637809200,0,,c02n,Scattered clouds,802,350,4,1.2
5.8,82.8,44,2021-11-25:04,4.8,0,0,-40,0,,n,0,987,final,90,1014,0,0,6.3,2021-11-25T04:00:00,2021-11-25T04:00:00,1637812800,0,,c03n,Broken clouds,803,356,3.2,1.2
5.8,93.1,68,2021-11-25:05,4.9,0,0,-28.8,0,,n,0,986,final,95,1013,0,0,5.6,2021-11-25T05:00:00,2021-11-25T05:00:00,1637816400,0,16,c03n,Broken clouds,803,20,2.4,0.8
5.1,102.5,76,2021-11-25:06,4.9,0,0,-17.7,0,,n,1.25,985,final,95,1012,0,0,5.6,2021-11-25T06:00:00,2021-11-25T06:00:00,1637820000,0,16,r01n,Light rain,500,66,1.6,1.2
5.4,111.7,53,2021-11-25:07,5.2,0,0,-7,0,,n,1.25,985,final,95,1012,0,0,5.9,2021-11-25T07:00:00,2021-11-25T07:00:00,1637823600,0,16,r01n,Light rain,500,84,2.4,1.2
5.4,121.6,58,2021-11-25:08,5.2,26,195,3,26,,d,0.75,984,final,95,1011,0,48,5.9,2021-11-25T08:00:00,2021-11-25T08:00:00,1637827200,1.1,16,r01n,Light rain,500,88,3.2,1.2
5.3,132.5,70,2021-11-25:09,5.6,60,542,11.9,164,,d,0,984,final,95,1011,0,120,6.3,2021-11-25T09:00:00,2021-11-25T09:00:00,1637830800,1,16,c03d,Broken clouds,803,82,4,1.6
7.8,144.8,59,2021-11-25:10,6.3,78,683,19.4,297,,d,0,985,final,90,1012,0,253,7.8,2021-11-25T10:00:00,2021-11-25T10:00:00,1637834400,1.3,16,c03d,Broken clouds,803,52,4.4,2
9.3,158.8,62,2021-11-25:11,6.4,88,751,24.6,395,,d,0,985,final,82,1012,0,325,9.3,2021-11-25T11:00:00,2021-11-25T11:00:00,1637838000,1.5,16,c03d,Broken clouds,803,60,4.8,2
10.7,174.1,70,2021-11-25:12,6.3,92,779,27.3,443,,d,0.5,985,final,74,1012,0,324,10.7,2021-11-25T12:00:00,2021-11-25T12:00:00,1637841600,1.5,16,c03d,Broken clouds,803,48,5.2,1.6
11.9,189.9,41,2021-11-25:13,6,92,775,26.9,435,,d,0,984,final,67,1011,0,416,11.9,2021-11-25T13:00:00,2021-11-25T13:00:00,1637845200,2.1,16,c03d,Broken clouds,803,20,8.4,1.6
12.2,204.9,26,2021-11-25:14,5.8,86,738,23.5,374,,d,0.5,984,final,65,1011,0,371,12.2,2021-11-25T14:00:00,2021-11-25T14:00:00,1637848800,2.1,16,c02d,Scattered clouds,802,20,6.8,2.4
13,218.5,19,2021-11-25:15,5.7,74,656,17.6,265,,d,0,984,final,61,1011,0,264,13,2021-11-25T15:00:00,2021-11-25T15:00:00,1637852400,1.8,16,c02d,Few clouds,801,22,6.4,2.8
12.6,230.4,17,2021-11-25:16,6.2,53,482,9.7,126,,d,0,984,final,65,1011,0,126,12.6,2021-11-25T16:00:00,2021-11-25T16:00:00,1637856000,1.6,16,c02d,Few clouds,801,8,4.4,2.4
10.4,241,27,2021-11-25:17,5.6,9,28,0.5,3,,d,0,985,final,72,1012,0,12,10.4,2021-11-25T17:00:00,2021-11-25T17:00:00,1637859600,1.4,16,c02n,Scattered clouds,802,8,4.8,3.2
8.9,250.6,9,2021-11-25:18,4.9,0,0,-9.7,0,,n,0,986,final,76,1013,0,0,8.9,2021-11-25T18:00:00,2021-11-25T18:00:00,1637863200,0,16,c02n,Few clouds,801,14,6,3.2
8.5,259.8,2,2021-11-25:19,4.5,0,0,-20.6,0,,n,0,986,final,76,1013,0,0,8.5,2021-11-25T19:00:00,2021-11-25T19:00:00,1637866800,0,16,c02n,Few clouds,801,12,7.2,3.6
8.5,269.3,0,2021-11-25:20,4.5,0,0,-31.7,0,,n,0,987,final,76,1014,0,0,8.5,2021-11-25T20:00:00,2021-11-25T20:00:00,1637870400,0,16,c01n,Clear Sky,800,12,7.2,3.6
7.8,279.9,4,2021-11-25:21,3.7,0,0,-42.9,0,,n,0,988,final,75,1015,0,0,7.8,2021-11-25T21:00:00,2021-11-25T21:00:00,1637874000,0,16,c02n,Few clouds,801,16,7.2,3.2
7.8,293.6,34,2021-11-25:22,3.1,0,0,-53.6,0,,n,0,988,final,72,1015,0,0,7.8,2021-11-25T22:00:00,2021-11-25T22:00:00,1637877600,0,16,c02n,Scattered clouds,802,14,8,3.6
7.4,313.6,7,2021-11-25:23,2.7,0,0,-63,0,,n,0,988,final,72,1015,0,0,7.4,2021-11-25T23:00:00,2021-11-25T23:00:00,1637881200,0,16,c02n,Few clouds,801,16,8.4,4
4.5,345.4,5,2021-11-26:00,2.1,0,0,-68.8,0,,n,0,989,final,71,1016,0,0,7,2021-11-26T00:00:00,2021-11-26T00:00:00,1637884800,0,16,c02n,Few clouds,801,20,8,3.6
3.7,23.8,7,2021-11-26:01,2.6,0,0,-67.9,0,,n,0,989,final,77,1016,0,0,6.3,2021-11-26T01:00:00,2021-11-26T01:00:00,1637888400,0,16,c02n,Few clouds,801,22,7.6,3.6
3.2,52.3,3,2021-11-26:02,2.5,0,0,-60.9,0,,n,0,989,final,79,1016,0,0,5.9,2021-11-26T02:00:00,2021-11-26T02:00:00,1637892000,0,,c02n,Few clouds,801,20,7.6,3.6
3.7,70.3,11,2021-11-26:03,2.6,0,0,-51,0,,n,0,989,final,77,1016,0,0,6.3,2021-11-26T03:00:00,2021-11-26T03:00:00,1637895600,0,16,c02n,Few clouds,801,22,7.6,3.6
3.1,83,24,2021-11-26:04,2.6,0,0,-40.1,0,,n,0,990,final,81,1017,0,0,5.6,2021-11-26T04:00:00,2021-11-26T04:00:00,1637899200,0,16,c02n,Scattered clouds,802,22,6.8,3.2
2.1,93.2,5,2021-11-26:05,2.2,0,0,-29,0,,n,0,988,final,83,1016,0,0,4.8,2021-11-26T05:00:00,2021-11-26T05:00:00,1637902800,0,16,c02n,Few clouds,801,18,6.4,3.2
1.6,102.6,7,2021-11-26:06,1.8,0,0,-17.9,0,,n,0,989,final,83,1017,0,0,4.4,2021-11-26T06:00:00,2021-11-26T06:00:00,1637906400,0,16,c02n,Few clouds,801,8,6.4,3.2
1.6,111.8,35,2021-11-26:07,1.4,0,0,-7.2,0,,n,0,989,final,81,1017,0,0,4.4,2021-11-26T07:00:00,2021-11-26T07:00:00,1637910000,0,16,c02n,Scattered clouds,802,4,6.8,3.2
1.6,121.6,40,2021-11-26:08,1.4,25,183,2.8,24,,d,0,989,final,81,1017,0,48,4.4,2021-11-26T08:00:00,2021-11-26T08:00:00,1637913600,1.3,16,c02n,Scattered clouds,802,4,6.4,3.2
3.9,132.5,27,2021-11-26:09,2.6,60,537,11.8,161,,d,0,991,final,77,1018,0,159,6.3,2021-11-26T09:00:00,2021-11-26T09:00:00,1637917200,1.5,16,c02d,Scattered clouds,802,360,6.8,3.2
9.3,144.8,0,2021-11-26:10,3.3,78,680,19.2,294,,d,0,991,final,66,1018,0,294,9.3,2021-11-26T10:00:00,2021-11-26T10:00:00,1637920800,2.2,16,c01d,Clear Sky,800,10,8,3.6
10.7,158.8,2,2021-11-26:11,4,88,749,24.5,391,,d,0,992,final,63,1019,0,391,10.7,2021-11-26T11:00:00,2021-11-26T11:00:00,1637924400,2.6,16,c02d,Few clouds,801,12,9.2,4
11.9,174.1,19,2021-11-26:12,4.4,92,777,27.1,439,,d,0,991,final,60,1018,0,438,11.9,2021-11-26T12:00:00,2021-11-26T12:00:00,1637928000,2.5,16,c02d,Few clouds,801,4,10.8,4
12.6,189.8,71,2021-11-26:13,3.8,91,773,26.7,432,,d,0,990,final,55,1017,0,311,12.6,2021-11-26T13:00:00,2021-11-26T13:00:00,1637931600,1.5,16,c04d,Overcast clouds,804,358,11.6,5.2
13,204.8,97,2021-11-26:14,3.7,86,737,23.4,371,,d,0,990,final,53,1017,0,156,13,2021-11-26T14:00:00,2021-11-26T14:00:00,1637935200,0.8,16,c04d,Overcast clouds,804,346,11.2,4.8
12.6,218.3,76,2021-11-26:15,3.3,74,654,17.5,263,,d,0,989,final,53,1016,0,170,12.6,2021-11-26T15:00:00,2021-11-26T15:00:00,1637938800,1,16,c04d,Overcast clouds,804,330,10.4,4.4
11.9,230.3,69,2021-11-26:16,4.2,53,480,9.6,125,,d,0,989,final,59,1016,0,93,11.9,2021-11-26T16:00:00,2021-11-26T16:00:00,1637942400,1,16,c03d,Broken clouds,803,320,8.8,4.4
10.4,240.8,81,2021-11-26:17,4.1,8,24,0.4,3,,d,0,989,final,65,1016,0,10,10.4,2021-11-26T17:00:00,2021-11-26T17:00:00,1637946000,0.8,16,c04n,Overcast clouds,804,318,6.8,4
9.6,250.4,86,2021-11-26:18,4.4,0,0,-9.8,0,,n,0,989,final,70,1016,0,0,9.6,2021-11-26T18:00:00,2021-11-26T18:00:00,1637949600,0,16,c04n,Overcast clouds,804,316,5.6,3.2
8.9,259.6,84,2021-11-26:19,5.3,0,0,-20.6,0,,n,0,990,final,78,1017,0,0,8.9,2021-11-26T19:00:00,2021-11-26T19:00:00,1637953200,0,16,c04n,Overcast clouds,804,314,6,2.4
8.9,269,85,2021-11-26:20,6,0,0,-31.8,0,,n,0,989,final,82,1016,0,0,8.9,2021-11-26T20:00:00,2021-11-26T20:00:00,1637956800,0,16,c04n,Overcast clouds,804,308,5.6,2
8.9,279.7,92,2021-11-26:21,6.3,0,0,-42.9,0,,n,0,989,final,84,1016,0,0,8.9,2021-11-26T21:00:00,2021-11-26T21:00:00,1637960400,0,16,c04n,Overcast clouds,804,304,5.2,1.6
8.9,293.2,97,2021-11-26:22,6.7,0,0,-53.7,0,,n,0,989,final,86,1016,0,0,8.9,2021-11-26T22:00:00,2021-11-26T22:00:00,1637964000,0,16,c04n,Overcast clouds,804,340,5.2,2
8.5,313.2,99,2021-11-26:23,7,0,0,-63.1,0,,n,0,989,final,90,1016,0,0,8.5,2021-11-26T23:00:00,2021-11-26T23:00:00,1637967600,0,16,c04n,Overcast clouds,804,336,5.2,1.6
8.5,345,99,2021-11-27:00,7,0,0,-69,0,,n,0,988,final,90,1015,0,0,8.5,2021-11-27T00:00:00,2021-11-27T00:00:00,1637971200,0,16,c04n,Overcast clouds,804,314,5.6,0.8
8.5,23.8,100,2021-11-27:01,7,0,0,-68.1,0,,n,0,987,final,90,1014,0,0,8.5,2021-11-27T01:00:00,2021-11-27T01:00:00,1637974800,0,16,c04n,Overcast clouds,804,274,5.6,1.2
8.9,52.5,100,2021-11-27:02,7,0,0,-61.1,0,,n,0,987,final,88,1014,0,0,8.9,2021-11-27T02:00:00,2021-11-27T02:00:00,1637978400,0,,c04n,Overcast clouds,804,284,6,2
8.5,70.5,100,2021-11-27:03,7,0,0,-51.2,0,,n,0,986,final,90,1013,0,0,8.5,2021-11-27T03:00:00,2021-11-27T03:00:00,1637982000,0,,c04n,Overcast clouds,804,292,6.4,2
8.9,83.1,84,2021-11-27:04,7.4,0,0,-40.3,0,,n,0,985,final,90,1012,0,0,8.9,2021-11-27T04:00:00,2021-11-27T04:00:00,1637985600,0,,c04n,Overcast clouds,804,308,6.8,2.8
8.9,93.3,69,2021-11-27:05,7.8,0,0,-29.1,0,,n,0,985,final,93,1012,0,0,8.9,2021-11-27T05:00:00,2021-11-27T05:00:00,1637989200,0,,c03n,Broken clouds,803,318,7.2,3.2
9.3,102.7,61,2021-11-27:06,7.7,0,0,-18,0,,n,0,985,final,90,1012,0,0,9.3,2021-11-27T06:00:00,2021-11-27T06:00:00,1637992800,0,,c03n,Broken clouds,803,322,8.4,4
9.6,111.9,49,2021-11-27:07,7.4,0,0,-7.4,0,,n,0,986,final,86,1013,0,0,9.6,2021-11-27T07:00:00,2021-11-27T07:00:00,1637996400,0,,c03n,Broken clouds,803,330,11.2,4.8
9.6,121.7,31,2021-11-27:08,6.3,24,171,2.6,22,,d,0,986,final,80,1013,0,46,9.6,2021-11-27T08:00:00,2021-11-27T08:00:00,1638000000,1.4,,c02n,Scattered clouds,802,336,11.2,4.8
10,132.6,8,2021-11-27:09,5.6,59,533,11.6,158,,d,0,987,final,74,1014,0,158,10,2021-11-27T09:00:00,2021-11-27T09:00:00,1638003600,1.8,,c02d,Few clouds,801,340,11.2,5.2
10.7,144.9,5,2021-11-27:10,4.8,77,678,19,290,,d,0,988,final,67,1015,0,290,10.7,2021-11-27T10:00:00,2021-11-27T10:00:00,1638007200,2.1,,c02d,Few clouds,801,352,12.4,4.8
11.1,158.8,7,2021-11-27:11,4.1,87,747,24.3,388,,d,0,989,final,62,1016,0,388,11.1,2021-11-27T11:00:00,2021-11-27T11:00:00,1638010800,2.5,,c02d,Few clouds,801,348,13.2,5.2
11.1,174,33,2021-11-27:12,3.6,92,776,26.9,436,,d,0,989,final,60,1016,0,427,11.1,2021-11-27T12:00:00,2021-11-27T12:00:00,1638014400,2.2,,c02d,Scattered clouds,802,348,13.6,5.2
11.1,189.6,21,2021-11-27:13,2.9,91,772,26.5,429,,d,0,989,final,57,1016,0,427,11.1,2021-11-27T13:00:00,2021-11-27T13:00:00,1638018000,2.4,,c02d,Scattered clouds,802,346,13.2,5.6
11.1,204.6,27,2021-11-27:14,2.7,85,735,23.2,368,,d,0,989,final,56,1016,0,364,11.1,2021-11-27T14:00:00,2021-11-27T14:00:00,1638021600,2.1,,c02d,Scattered clouds,802,346,12.4,6
10.7,218.1,21,2021-11-27:15,1.8,74,652,17.4,261,,d,0,989,final,54,1016,0,260,10.7,2021-11-27T15:00:00,2021-11-27T15:00:00,1638025200,1.8,,c02d,Scattered clouds,802,344,12,6
10.7,230.1,7,2021-11-27:16,1.5,53,477,9.6,123,,d,0,990,final,53,1017,0,123,10.7,2021-11-27T16:00:00,2021-11-27T16:00:00,1638028800,1.7,,c02d,Few clouds,801,344,11.2,5.2
8.9,240.6,1,2021-11-27:17,1.6,8,20,0.3,2,,d,0,991,final,60,1018,0,10,8.9,2021-11-27T17:00:00,2021-11-27T17:00:00,1638032400,1.7,,c01n,Clear Sky,800,346,9.6,4.4
7.8,250.2,3,2021-11-27:18,1.4,0,0,-9.9,0,,n,0,991,final,64,1018,0,0,7.8,2021-11-27T18:00:00,2021-11-27T18:00:00,1638036000,0,,c02n,Few clouds,801,344,9.2,3.6
7.4,259.4,3,2021-11-27:19,1.5,0,0,-20.7,0,,n,0,992,final,66,1019,0,0,7.4,2021-11-27T19:00:00,2021-11-27T19:00:00,1638039600,0,,c02n,Few clouds,801,340,8.4,3.6
