app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/code,weather/icon,weather/description,wind_dir,wind_gust_spd,wind_spd
2.3,47.2,11,2023-01-06:02,2.5,0,0,-64.7,0,,n,0,999,final,92,1027,0,0,3.7,2023-01-06T02:00:00,2023-01-06T02:00:00,1672970400,0,16,801,c02n,Few clouds,82,3.6,1.6
1,67.7,18,2023-01-06:03,2.3,0,0,-55.2,0,,n,0,999,final,95,1027,0,0,3,2023-01-06T03:00:00,2023-01-06T03:00:00,1672974000,0,16,801,c02n,Few clouds,82,4,2
1,81.2,39,2023-01-06:04,2.3,0,0,-44.4,0,,n,0,999,final,95,1027,0,0,3,2023-01-06T04:00:00,2023-01-06T04:00:00,1672977600,0,16,802,c02n,Scattered clouds,84,4,2
0.6,91.8,60,2023-01-06:05,1.9,0,0,-33.3,0,,n,0,998,final,95,1026,0,0,2.6,2023-01-06T05:00:00,2023-01-06T05:00:00,1672981200,0,16,803,c03n,Broken clouds,86,4,2
0.6,101.1,42,2023-01-06:06,1.8,0,0,-22.1,0,,n,0,998,final,92,1026,0,0,3,2023-01-06T06:00:00,2023-01-06T06:00:00,1672984800,0,16,803,c03n,Broken clouds,90,4.4,2.4
0.6,110.2,54,2023-01-06:07,1.5,0,0,-11.4,0,,n,0,998,final,90,1026,0,0,3,2023-01-06T07:00:00,2023-01-06T07:00:00,1672988400,0,16,803,c03n,Broken clouds,90,4.8,2.4
0.6,119.7,66,2023-01-06:08,1.5,0,0,-1.2,0,,n,0,999,final,90,1027,0,0,3,2023-01-06T08:00:00,2023-01-06T08:00:00,1672992000,0,16,803,c03n,Broken clouds,92,5.2,2.4
0.6,130,74,2023-01-06:09,1.8,48,430,8,99,,d,0,999,final,90,1027,0,67,3.3,2023-01-06T09:00:00,2023-01-06T09:00:00,1672995600,0.6,16,804,c04d,Overcast clouds,96,6,2.8
3.9,141.7,75,2023-01-06:10,4.1,71,629,15.8,235,,d,0,999,final,86,1027,0,155,6.3,2023-01-06T10:00:00,2023-01-06T10:00:00,1672999200,0.7,16,804,c04d,Overcast clouds,102,6.4,3.2
8.1,155,86,2023-01-06:11,5.6,83,721,21.7,343,,d,0,1000,final,84,1027,0,158,8.1,2023-01-06T11:00:00,2023-01-06T11:00:00,1673002800,0.8,16,804,c04d,Overcast clouds,112,6,2.8
10,169.6,89,2023-01-06:12,6.7,89,762,25.1,407,,d,0,1000,final,80,1027,0,161,10,2023-01-06T12:00:00,2023-01-06T12:00:00,1673006400,0.9,16,804,c04d,Overcast clouds,122,6.4,2.8
11.1,184.9,90,2023-01-06:13,8.1,90,768,25.7,417,,d,0,999,final,82,1026,0,155,11.1,2023-01-06T13:00:00,2023-01-06T13:00:00,1673010000,0.9,16,804,c04d,Overcast clouds,136,6.8,2.8
11.9,199.9,96,2023-01-06:14,8.9,86,741,23.3,372,,d,0,998,final,82,1025,0,167,11.9,2023-01-06T14:00:00,2023-01-06T14:00:00,1673013600,0.7,16,804,c04d,Overcast clouds,162,8.8,3.6
12.6,213.7,97,2023-01-06:15,8.9,76,671,18.2,279,,d,0,997,final,78,1024,0,129,12.6,2023-01-06T15:00:00,2023-01-06T15:00:00,1673017200,0.5,16,804,c04d,Overcast clouds,172,8.8,4
12.2,225.9,97,2023-01-06:16,8.9,58,523,11,150,,d,0,997,final,80,1024,0,86,12.2,2023-01-06T16:00:00,2023-01-06T16:00:00,1673020800,0.4,16,804,c04d,Overcast clouds,172,8,3.6
11.5,236.8,83,2023-01-06:17,8.5,22,150,2.3,19,,d,0,997,final,82,1024,0,32,11.5,2023-01-06T17:00:00,2023-01-06T17:00:00,1673024400,0.5,16,804,c04n,Overcast clouds,162,7.2,3.2
10.7,246.5,73,2023-01-06:18,8.1,0,0,-7.6,0,,n,0,997,final,84,1024,0,0,10.7,2023-01-06T18:00:00,2023-01-06T18:00:00,1673028000,0,16,804,c04n,Overcast clouds,150,7.2,3.2
10.4,255.7,49,2023-01-06:19,7.8,0,0,-18.1,0,,n,0,997,final,84,1024,0,0,10.4,2023-01-06T19:00:00,2023-01-06T19:00:00,1673031600,0,16,803,c03n,Broken clouds,142,7.6,3.2
10.4,264.9,57,2023-01-06:20,7.5,0,0,-29.2,0,,n,0,996,final,82,1023,0,0,10.4,2023-01-06T20:00:00,2023-01-06T20:00:00,1673035200,0,16,803,c03n,Broken clouds,142,7.6,3.2
10.4,274.8,88,2023-01-06:21,7.5,0,0,-40.4,0,,n,0,996,final,82,1023,0,0,10.4,2023-01-06T21:00:00,2023-01-06T21:00:00,1673038800,0,16,804,c04n,Overcast clouds,148,8,3.2
11.1,287,88,2023-01-06:22,7.4,0,0,-51.4,0,,n,0,996,final,78,1023,0,0,11.1,2023-01-06T22:00:00,2023-01-06T22:00:00,1673042400,0,16,804,c04n,Overcast clouds,162,8.8,4.4
11.5,304.4,95,2023-01-06:23,8.2,0,0,-61.5,0,,n,0.5,995,final,80,1022,0,0,11.5,2023-01-06T23:00:00,2023-01-06T23:00:00,1673046000,0,16,804,c04n,Overcast clouds,166,10,5.2
11.9,332.7,100,2023-01-07:00,8.9,0,0,-69,0,,n,0.5,995,final,82,1022,0,0,11.9,2023-01-07T00:00:00,2023-01-07T00:00:00,1673049600,0,16,804,c04n,Overcast clouds,172,11.2,5.6
11.9,13.2,100,2023-01-07:01,9.6,0,0,-70.4,0,,n,0,994,final,86,1021,0,0,11.9,2023-01-07T01:00:00,2023-01-07T01:00:00,1673053200,0,16,804,c04n,Overcast clouds,176,11.6,5.6
11.9,46.9,100,2023-01-07:02,10,0,0,-64.7,0,,n,0.25,994,final,88,1021,0,0,11.9,2023-01-07T02:00:00,2023-01-07T02:00:00,1673056800,0,16,804,c04n,Overcast clouds,184,12,6
12.2,67.4,100,2023-01-07:03,10.3,0,0,-55.2,0,,n,6.25,993,final,88,1020,0,0,12.2,2023-01-07T03:00:00,2023-01-07T03:00:00,1673060400,0,16,502,r03n,Heavy rain,188,12.8,6.4
12.2,81,100,2023-01-07:04,10.8,0,0,-44.5,0,,n,6,992,final,91,1019,0,0,12.2,2023-01-07T04:00:00,2023-01-07T04:00:00,1673064000,0,16,501,r02n,Moderate rain,184,13.6,6.4
12.2,91.6,100,2023-01-07:05,10.3,0,0,-33.3,0,,n,1.75,991,final,88,1018,0,0,12.2,2023-01-07T05:00:00,2023-01-07T05:00:00,1673067600,0,10,500,r01n,Light rain,184,15.2,6.8
12.6,100.9,100,2023-01-07:06,11.5,0,0,-22.1,0,,n,0.25,991,final,93,1018,0,0,12.6,2023-01-07T06:00:00,2023-01-07T06:00:00,1673071200,0,10,804,c04n,Overcast clouds,186,17.6,7.2
13,110,100,2023-01-07:07,11.6,0,0,-11.4,0,,n,4.5,990,final,91,1017,0,0,13,2023-01-07T07:00:00,2023-01-07T07:00:00,1673074800,0,10,501,r02n,Moderate rain,190,16,7.2
13,119.5,100,2023-01-07:08,11.9,0,0,-1.2,0,,n,4,990,final,93,1017,0,0,13,2023-01-07T08:00:00,2023-01-07T08:00:00,1673078400,0,10,500,r01n,Light rain,200,16.8,7.2
13.3,129.9,100,2023-01-07:09,12.5,48,431,8.1,99,,d,3,990,final,95,1017,0,40,13.3,2023-01-07T09:00:00,2023-01-07T09:00:00,1673082000,0.4,10,500,r01d,Light rain,208,16,6.8
13.7,141.6,100,2023-01-07:10,13.4,71,630,15.9,236,,d,3.5,990,final,98,1017,0,60,13.7,2023-01-07T10:00:00,2023-01-07T10:00:00,1673085600,0.5,10,500,r01d,Light rain,206,14,6.8
14.1,154.8,100,2023-01-07:11,13.8,83,722,21.8,345,,d,3.5,990,final,98,1017,0,74,14.1,2023-01-07T11:00:00,2023-01-07T11:00:00,1673089200,0.6,10,500,r01d,Light rain,214,14,6.8
14.1,169.5,100,2023-01-07:12,13.8,90,764,25.3,409,,d,0.5,990,final,98,1017,0,114,14.1,2023-01-07T12:00:00,2023-01-07T12:00:00,1673092800,0.7,10,741,a05d,Fog,234,13.6,7.2
14.4,184.8,100,2023-01-07:13,13.3,91,770,25.8,419,,d,3,990,final,93,1017,0,89,14.4,2023-01-07T13:00:00,2023-01-07T13:00:00,1673096400,0.7,16,500,r01d,Light rain,250,11.6,6
14.4,199.8,100,2023-01-07:14,13,86,743,23.4,375,,d,0.5,990,final,91,1017,0,109,14.4,2023-01-07T14:00:00,2023-01-07T14:00:00,1673100000,0.6,10,804,c04d,Overcast clouds,258,11.2,5.2
13.7,213.7,100,2023-01-07:15,11.9,76,673,18.4,281,,d,0.25,990,final,89,1017,0,94,13.7,2023-01-07T15:00:00,2023-01-07T15:00:00,1673103600,0.5,10,804,c04d,Overcast clouds,264,8,4
13.3,225.9,98,2023-01-07:16,11.5,58,527,11.2,152,,d,0.25,990,final,89,1017,0,77,13.3,2023-01-07T16:00:00,2023-01-07T16:00:00,1673107200,0.4,10,804,c04d,Overcast clouds,248,6.8,2.4
13,236.8,100,2023-01-07:17,11.2,23,161,2.5,20,,d,0.5,989,final,89,1016,0,24,13,2023-01-07T17:00:00,2023-01-07T17:00:00,1673110800,0.4,10,804,c04n,Overcast clouds,238,6,2.8
12.6,246.5,97,2023-01-07:18,10.7,0,0,-7.4,0,,n,0,990,final,88,1017,0,0,12.6,2023-01-07T18:00:00,2023-01-07T18:00:00,1673114400,0,10,804,c04n,Overcast clouds,234,6.8,3.2
12.2,255.7,100,2023-01-07:19,9.9,0,0,-18,0,,n,0.5,991,final,86,1018,0,0,12.2,2023-01-07T19:00:00,2023-01-07T19:00:00,1673118000,0,10,804,c04n,Overcast clouds,238,8.4,3.2
12.2,264.9,100,2023-01-07:20,10.3,0,0,-29,0,,n,0.5,991,final,88,1018,0,0,12.2,2023-01-07T20:00:00,2023-01-07T20:00:00,1673121600,0,16,804,c04n,Overcast clouds,238,8,3.2
11.9,274.9,100,2023-01-07:21,10.5,0,0,-40.2,0,,n,0.75,991,final,91,1018,0,0,11.9,2023-01-07T21:00:00,2023-01-07T21:00:00,1673125200,0,16,500,r01n,Light rain,236,8,3.6
11.5,287.1,100,2023-01-07:22,10.1,0,0,-51.2,0,,n,1.5,991,final,91,1018,0,0,11.5,2023-01-07T22:00:00,2023-01-07T22:00:00,1673128800,0,10,500,r01n,Light rain,232,9.2,4.4
11.5,304.4,100,2023-01-07:23,10.7,0,0,-61.3,0,,n,1,990,final,95,1017,0,0,11.5,2023-01-07T23:00:00,2023-01-07T23:00:00,1673132400,0,10,500,r01n,Light rain,232,9.6,5.2
11.5,332.5,100,2023-01-08:00,10.7,0,0,-68.8,0,,n,0.75,990,final,95,1017,0,0,11.5,2023-01-08T00:00:00,2023-01-08T00:00:00,1673136000,0,10,500,r01n,Light rain,226,10.4,5.2
11.5,12.8,100,2023-01-08:01,11.2,0,0,-70.3,0,,n,0.25,990,final,98,1017,0,0,11.5,2023-01-08T01:00:00,2023-01-08T01:00:00,1673139600,0,10,741,a05n,Fog,222,11.6,5.6
11.9,46.5,100,2023-01-08:02,11.1,0,0,-64.6,0,,n,2,989,final,95,1016,0,0,11.9,2023-01-08T02:00:00,2023-01-08T02:00:00,1673143200,0,10,500,r01n,Light rain,224,13.2,5.2
12.2,67.1,100,2023-01-08:03,11.4,0,0,-55.2,0,,n,8,988,final,95,1015,0,0,12.2,2023-01-08T03:00:00,2023-01-08T03:00:00,1673146800,0,10,502,r03n,Heavy rain,214,11.6,4.4
12.2,80.8,100,2023-01-08:04,11.4,0,0,-44.5,0,,n,6.25,987,final,95,1014,0,0,12.2,2023-01-08T04:00:00,2023-01-08T04:00:00,1673150400,0,10,502,r03n,Heavy rain,208,10.8,4
12.2,91.4,100,2023-01-08:05,11.4,0,0,-33.3,0,,n,4.5,985,final,95,1012,0,0,12.2,2023-01-08T05:00:00,2023-01-08T05:00:00,1673154000,0,16,501,r02n,Moderate rain,206,11.2,5.2
12.6,100.8,100,2023-01-08:06,12.3,0,0,-22.1,0,,n,3.25,984,final,98,1011,0,0,12.6,2023-01-08T06:00:00,2023-01-08T06:00:00,1673157600,0,10,500,r01n,Light rain,222,12,8
13.3,109.8,90,2023-01-08:07,12.5,0,0,-11.3,0,,n,2.25,984,final,95,1011,0,0,13.3,2023-01-08T07:00:00,2023-01-08T07:00:00,1673161200,0,16,500,r01n,Light rain,248,22.8,10
14.8,119.3,91,2023-01-08:08,13.7,0,0,-1.1,0,,n,1.75,986,final,93,1012,0,0,14.8,2023-01-08T08:00:00,2023-01-08T08:00:00,1673164800,0,10,500,r01n,Light rain,258,18.8,8.4
15.2,129.7,96,2023-01-08:09,14.1,48,433,8.1,100,,d,1,988,final,93,1014,0,65,15.2,2023-01-08T09:00:00,2023-01-08T09:00:00,1673168400,0.4,16,500,r01d,Light rain,256,15.2,6.8
14.4,141.4,94,2023-01-08:10,13.3,71,631,15.9,237,,d,0.5,988,final,93,1015,0,125,14.4,2023-01-08T10:00:00,2023-01-08T10:00:00,1673172000,0.5,16,804,c04d,Overcast clouds,252,13.6,5.6
14.4,154.7,95,2023-01-08:11,12.6,84,723,21.9,346,,d,0.5,989,final,89,1016,0,155,14.4,2023-01-08T11:00:00,2023-01-08T11:00:00,1673175600,0.7,10,804,c04d,Overcast clouds,252,11.6,5.2
14.4,169.3,100,2023-01-08:12,12.6,90,765,25.4,411,,d,0.5,988,final,89,1015,0,115,14.4,2023-01-08T12:00:00,2023-01-08T12:00:00,1673179200,0.7,10,804,c04d,Overcast clouds,246,11.2,4.8
14.4,184.7,100,2023-01-08:13,12.6,91,771,26,422,,d,0.5,988,final,89,1015,0,117,14.4,2023-01-08T13:00:00,2023-01-08T13:00:00,1673182800,0.7,10,804,c04d,Overcast clouds,244,12,4.8
14.1,199.8,100,2023-01-08:14,12.7,87,744,23.6,378,,d,0.5,988,final,91,1015,0,110,14.1,2023-01-08T14:00:00,2023-01-08T14:00:00,1673186400,0.6,10,804,c04d,Overcast clouds,256,11.6,4.8
14.1,213.6,100,2023-01-08:15,13,77,676,18.5,284,,d,1,988,final,93,1015,0,94,14.1,2023-01-08T15:00:00,2023-01-08T15:00:00,1673190000,0.5,10,500,r01d,Light rain,270,10.8,4.4
14.1,225.9,97,2023-01-08:16,13,59,531,11.4,155,,d,0.5,989,final,93,1016,0,82,14.1,2023-01-08T16:00:00,2023-01-08T16:00:00,1673193600,0.4,16,804,c04d,Overcast clouds,280,10.8,4
13.3,236.8,93,2023-01-08:17,12.5,24,171,2.6,22,,d,0.5,989,final,95,1016,0,29,13.3,2023-01-08T17:00:00,2023-01-08T17:00:00,1673197200,0.4,10,804,c04n,Overcast clouds,280,9.2,4
13.3,246.6,94,2023-01-08:18,12.2,0,0,-7.2,0,,n,0,990,final,93,1017,0,0,13.3,2023-01-08T18:00:00,2023-01-08T18:00:00,1673200800,0,10,804,c04n,Overcast clouds,286,8,3.6
13,255.8,92,2023-01-08:19,11.9,0,0,-17.8,0,,n,0,991,final,93,1018,0,0,13,2023-01-08T19:00:00,2023-01-08T19:00:00,1673204400,0,16,804,c04n,Overcast clouds,288,6.8,2.8
12.6,265,85,2023-01-08:20,11.5,0,0,-28.9,0,,n,0,992,final,93,1019,0,0,12.6,2023-01-08T20:00:00,2023-01-08T20:00:00,1673208000,0,16,804,c04n,Overcast clouds,290,6,2.8
12.2,275,81,2023-01-08:21,11.1,0,0,-40.1,0,,n,0,993,final,93,1020,0,0,12.2,2023-01-08T21:00:00,2023-01-08T21:00:00,1673211600,0,16,804,c04n,Overcast clouds,292,5.6,2.4
12.2,287.1,100,2023-01-08:22,11.1,0,0,-51,0,,n,0,993,final,93,1020,0,0,12.2,2023-01-08T22:00:00,2023-01-08T22:00:00,1673215200,0,16,804,c04n,Overcast clouds,290,5.2,1.6
11.9,304.4,99,2023-01-08:23,10.8,0,0,-61.2,0,,n,0,994,final,93,1021,0,0,11.9,2023-01-08T23:00:00,2023-01-08T23:00:00,1673218800,0,16,804,c04n,Overcast clouds,290,4.4,2.4
11.1,332.4,92,2023-01-09:00,10.3,0,0,-68.7,0,,n,0,994,final,95,1021,0,0,11.1,2023-01-09T00:00:00,2023-01-09T00:00:00,1673222400,0,16,804,c04n,Overcast clouds,294,4.4,2.4
11.1,12.4,89,2023-01-09:01,10,0,0,-70.2,0,,n,0,995,final,93,1022,0,0,11.1,2023-01-09T01:00:00,2023-01-09T01:00:00,1673226000,0,16,804,c04n,Overcast clouds,298,4.4,2.4
10.7,46.1,69,2023-01-09:02,9.6,0,0,-64.6,0,,n,0,995,final,93,1022,0,0,10.7,2023-01-09T02:00:00,2023-01-09T02:00:00,1673229600,0,16,803,c03n,Broken clouds,302,4,2.4
9.3,66.8,44,2023-01-09:03,8.5,0,0,-55.2,0,,n,0,996,final,95,1023,0,0,9.3,2023-01-09T03:00:00,2023-01-09T03:00:00,1673233200,0,16,803,c03n,Broken clouds,306,4.4,2.4
10.4,80.6,68,2023-01-09:04,9.3,0,0,-44.5,0,,n,0,996,final,93,1023,0,0,10.4,2023-01-09T04:00:00,2023-01-09T04:00:00,1673236800,0,10,803,c03n,Broken clouds,318,4.4,2
9.6,91.2,88,2023-01-09:05,8.5,0,0,-33.3,0,,n,0,996,final,93,1023,0,0,9.6,2023-01-09T05:00:00,2023-01-09T05:00:00,1673240400,0,16,804,c04n,Overcast clouds,326,4.4,2
9.3,100.6,72,2023-01-09:06,8.2,0,0,-22.1,0,,n,0,997,final,93,1024,0,0,9.3,2023-01-09T06:00:00,2023-01-09T06:00:00,1673244000,0,16,804,c04n,Overcast clouds,332,4.4,2
9.3,109.7,68,2023-01-09:07,7.7,0,0,-11.3,0,,n,0,998,final,90,1025,0,0,9.3,2023-01-09T07:00:00,2023-01-09T07:00:00,1673247600,0,16,803,c03n,Broken clouds,336,4,2
8.9,119.2,62,2023-01-09:08,7.4,0,0,-1.1,0,,n,0,999,final,90,1026,0,0,8.9,2023-01-09T08:00:00,2023-01-09T08:00:00,1673251200,0,16,803,c03n,Broken clouds,334,3.2,1.2
9.3,129.5,54,2023-01-09:09,7.7,48,434,8.1,101,,d,0,1000,final,90,1027,0,90,9.3,2023-01-09T09:00:00,2023-01-09T09:00:00,1673254800,0.8,16,803,c03d,Broken clouds,4,2,0.4
10.7,141.2,40,2023-01-09:10,8.5,71,632,16,238,,d,0,1000,final,86,1027,0,228,10.7,2023-01-09T10:00:00,2023-01-09T10:00:00,1673258400,1.1,16,802,c02d,Scattered clouds,248,2.4,0
11.9,154.5,43,2023-01-09:11,7.8,84,725,22,348,,d,0,1002,final,76,1029,0,330,11.9,2023-01-09T11:00:00,2023-01-09T11:00:00,1673262000,1.4,16,803,c03d,Broken clouds,318,3.2,0.4
13,169.2,56,2023-01-09:12,7.9,90,766,25.5,413,,d,0,1001,final,71,1028,0,361,13,2023-01-09T12:00:00,2023-01-09T12:00:00,1673265600,1.4,16,803,c03d,Broken clouds,266,4,0.4
13.7,184.6,73,2023-01-09:13,7.7,91,773,26.1,424,,d,0,1001,final,67,1028,0,293,13.7,2023-01-09T13:00:00,2023-01-09T13:00:00,1673269200,1.2,16,804,c04d,Overcast clouds,242,4,1.2
14.1,199.7,83,2023-01-09:14,7.4,87,746,23.7,381,,d,0,1001,final,64,1028,0,199,14.1,2023-01-09T14:00:00,2023-01-09T14:00:00,1673272800,0.9,16,804,c04d,Overcast clouds,234,4.8,1.6
13.7,213.6,89,2023-01-09:15,7.5,77,678,18.7,287,,d,0,1001,final,66,1028,0,113,13.7,2023-01-09T15:00:00,2023-01-09T15:00:00,1673276400,0.7,16,804,c04d,Overcast clouds,234,4.8,1.6
13.7,225.9,85,2023-01-09:16,7.5,59,535,11.5,158,,d,0,1001,final,66,1028,0,76,13.7,2023-01-09T16:00:00,2023-01-09T16:00:00,1673280000,0.6,16,804,c04d,Overcast clouds,238,4,1.6
11.1,236.8,47,2023-01-09:17,8.1,25,182,2.8,24,,d,0,1001,final,82,1028,0,47,11.1,2023-01-09T17:00:00,2023-01-09T17:00:00,1673283600,0.8,16,803,c03n,Broken clouds,222,3.2,1.2
11.9,246.6,39,2023-01-09:18,7,0,0,-7.1,0,,n,0,1002,final,72,1029,0,0,11.9,2023-01-09T18:00:00,2023-01-09T18:00:00,1673287200,0,16,802,c02n,Scattered clouds,190,2.8,1.2
10.7,255.8,45,2023-01-09:19,7.4,0,0,-17.7,0,,n,0,1002,final,80,1029,0,0,10.7,2023-01-09T19:00:00,2023-01-09T19:00:00,1673290800,0,16,803,c03n,Broken clouds,148,2,1.2
9.3,265,53,2023-01-09:20,7.4,0,0,-28.7,0,,n,0,1003,final,88,1030,0,0,9.3,2023-01-09T20:00:00,2023-01-09T20:00:00,1673294400,0,16,803,c03n,Broken clouds,128,2.4,1.6
8.9,275,76,2023-01-09:21,7.4,0,0,-39.9,0,,n,0,1002,final,90,1030,0,0,8.9,2023-01-09T21:00:00,2023-01-09T21:00:00,1673298000,0,16,804,c04n,Overcast clouds,120,2.8,1.6
9.3,287.2,79,2023-01-09:22,7.4,0,0,-50.9,0,,n,0,1003,final,88,1030,0,0,9.3,2023-01-09T22:00:00,2023-01-09T22:00:00,1673301600,0,16,804,c04n,Overcast clouds,104,2.8,1.6
9.3,304.5,93,2023-01-09:23,7.1,0,0,-61,0,,n,0,1003,final,86,1030,0,0,9.3,2023-01-09T23:00:00,2023-01-09T23:00:00,1673305200,0,16,804,c04n,Overcast clouds,106,3.2,1.6
9.6,332.3,100,2023-01-10:00,7.4,0,0,-68.5,0,,n,0,1003,final,86,1030,0,0,9.6,2023-01-10T00:00:00,2023-01-10T00:00:00,1673308800,0,16,804,c04n,Overcast clouds,114,3.6,1.6
9.3,12.1,98,2023-01-10:01,7.4,0,0,-70.1,0,,n,0,1003,final,88,1030,0,0,9.3,2023-01-10T01:00:00,2023-01-10T01:00:00,1673312400,0,16,804,c04n,Overcast clouds,114,3.6,1.6
10,45.8,100,2023-01-10:02,7.8,0,0,-64.5,0,,n,0,1003,final,86,1030,0,0,10,2023-01-10T02:00:00,2023-01-10T02:00:00,1673316000,0,16,804,c04n,Overcast clouds,116,3.6,2
10.4,66.5,100,2023-01-10:03,8.5,0,0,-55.2,0,,n,0,1003,final,88,1030,0,0,10.4,2023-01-10T03:00:00,2023-01-10T03:00:00,1673319600,0,16,804,c04n,Overcast clouds,116,3.6,2
10.4,80.3,99,2023-01-10:04,8.5,0,0,-44.4,0,,n,0,1003,final,88,1030,0,0,10.4,2023-01-10T04:00:00,2023-01-10T04:00:00,1673323200,0,16,804,c04n,Overcast clouds,120,4,2
10.4,91,100,2023-01-10:05,8.5,0,0,-33.3,0,,n,0,1003,final,88,1030,0,0,10.4,2023-01-10T05:00:00,2023-01-10T05:00:00,1673326800,0,16,804,c04n,Overcast clouds,124,4,2
10.7,100.4,100,2023-01-10:06,8.8,0,0,-22.1,0,,n,0,1002,final,88,1029,0,0,10.7,2023-01-10T06:00:00,2023-01-10T06:00:00,1673330400,0,16,804,c04n,Overcast clouds,126,4.4,2
10.7,109.5,98,2023-01-10:07,8.8,0,0,-11.3,0,,n,0,1002,final,88,1029,0,0,10.7,2023-01-10T07:00:00,2023-01-10T07:00:00,1673334000,0,10,804,c04n,Overcast clouds,128,4.8,2.4
11.1,119,85,2023-01-10:08,9.2,0,0,-1.1,0,,n,0,1002,final,88,1029,0,0,11.1,2023-01-10T08:00:00,2023-01-10T08:00:00,1673337600,0,10,804,c04n,Overcast clouds,130,5.2,2.4
11.1,129.4,78,2023-01-10:09,9.7,49,436,8.2,101,,d,0,1002,final,91,1029,0,62,11.1,2023-01-10T09:00:00,2023-01-10T09:00:00,1673341200,0.6,16,804,c04d,Overcast clouds,132,5.6,2.4
11.9,141.1,100,2023-01-10:10,10,71,634,16.1,239,,d,0,1003,final,88,1030,0,87,11.9,2023-01-10T10:00:00,2023-01-10T10:00:00,1673344800,0.5,16,804,c04d,Overcast clouds,144,6,2.4
13,154.4,100,2023-01-10:11,11.2,84,726,22.1,350,,d,0,1003,final,89,1030,0,107,13,2023-01-10T11:00:00,2023-01-10T11:00:00,1673348400,0.6,16,804,c04d,Overcast clouds,170,6.8,3.2
13.7,169.1,100,2023-01-10:12,11.9,90,767,25.6,415,,d,0.5,1003,final,89,1030,0,116,13.7,2023-01-10T12:00:00,2023-01-10T12:00:00,1673352000,0.7,16,804,c04d,Overcast clouds,182,9.2,4
13.3,184.5,100,2023-01-10:13,12.5,91,774,26.3,427,,d,0.5,1002,final,95,1029,0,117,13.3,2023-01-10T13:00:00,2023-01-10T13:00:00,1673355600,0.7,16,804,c04d,Overcast clouds,184,10,4.4
13.3,199.6,100,2023-01-10:14,12.5,87,748,23.9,384,,d,0.5,1001,final,95,1028,0,111,13.3,2023-01-10T14:00:00,2023-01-10T14:00:00,1673359200,0.7,10,804,c04d,Overcast clouds,194,10.8,4.4
13.7,213.6,99,2023-01-10:15,12.9,78,681,18.9,291,,d,0.5,1001,final,95,1028,0,104,13.7,2023-01-10T15:00:00,2023-01-10T15:00:00,1673362800,0.5,16,804,c04d,Overcast clouds,204,10.4,4.4
13.7,225.9,80,2023-01-10:16,12.9,60,540,11.7,161,,d,0.5,1001,final,95,1028,0,87,13.7,2023-01-10T16:00:00,2023-01-10T16:00:00,1673366400,0.6,16,804,c04d,Overcast clouds,210,10.4,4
13.3,236.8,55,2023-01-10:17,12.5,26,193,3,26,,d,0.5,1001,final,95,1028,0,48,13.3,2023-01-10T17:00:00,2023-01-10T17:00:00,1673370000,0.8,16,803,c03n,Broken clouds,210,8.4,3.6
13.3,246.7,61,2023-01-10:18,12.2,0,0,-6.9,0,,n,0,1001,final,93,1028,0,0,13.3,2023-01-10T18:00:00,2023-01-10T18:00:00,1673373600,0,16,803,c03n,Broken clouds,198,7.6,3.2
13,255.9,66,2023-01-10:19,12.7,0,0,-17.5,0,,n,0,1001,final,98,1028,0,0,13,2023-01-10T19:00:00,2023-01-10T19:00:00,1673377200,0,16,741,a05n,Fog,192,6.4,3.2
13,265.1,80,2023-01-10:20,12.2,0,0,-28.5,0,,n,0,1001,final,95,1028,0,0,13,2023-01-10T20:00:00,2023-01-10T20:00:00,1673380800,0,16,804,c04n,Overcast clouds,194,7.2,3.6
13,275.1,88,2023-01-10:21,12.2,0,0,-39.7,0,,n,0.25,1001,final,95,1028,0,0,13,2023-01-10T21:00:00,2023-01-10T21:00:00,1673384400,0,16,804,c04n,Overcast clouds,190,8,3.6
12.6,287.3,100,2023-01-10:22,11.8,0,0,-50.7,0,,n,0,1001,final,95,1028,0,0,12.6,2023-01-10T22:00:00,2023-01-10T22:00:00,1673388000,0,16,804,c04n,Overcast clouds,180,9.2,4
13,304.5,100,2023-01-10:23,12.7,0,0,-60.8,0,,n,3,1000,final,98,1027,0,0,13,2023-01-10T23:00:00,2023-01-10T23:00:00,1673391600,0,16,500,r01n,Light rain,178,10,4.8
13,332.2,100,2023-01-11:00,12.7,0,0,-68.3,0,,n,4.5,999,final,98,1026,0,0,13,2023-01-11T00:00:00,2023-01-11T00:00:00,1673395200,0,16,501,r02n,Moderate rain,182,10.8,5.2
13,11.8,100,2023-01-11:01,12.7,0,0,-69.9,0,,n,6.25,999,final,98,1026,0,0,13,2023-01-11T01:00:00,2023-01-11T01:00:00,1673398800,0,10,502,r03n,Heavy rain,206,10,4.4
12.6,45.4,100,2023-01-11:02,11.8,0,0,-64.5,0,,n,2.5,999,final,95,1026,0,0,12.6,2023-01-11T02:00:00,2023-01-11T02:00:00,1673402400,0,10,500,r01n,Light rain,276,9.2,3.6
13,66.2,100,2023-01-11:03,11.9,0,0,-55.2,0,,n,1.25,999,final,93,1026,0,0,13,2023-01-11T03:00:00,2023-01-11T03:00:00,1673406000,0,10,500,r01n,Light rain,330,7.6,3.2
